image_id,filename,folder,file_path,capture_time,rating,pick,camera_model,lens,aperture,focal_length,iso,shutter_speed,Exposure2012,Contrast2012,Highlights2012,Shadows2012,Whites2012,Blacks2012,Texture,Clarity2012,Dehaze,Vibrance,Saturation,IncrementalTemperature,IncrementalTint,HueAdjustmentRed,HueAdjustmentOrange,HueAdjustmentYellow,HueAdjustmentGreen,HueAdjustmentAqua,HueAdjustmentBlue,HueAdjustmentPurple,HueAdjustmentMagenta,SaturationAdjustmentRed,SaturationAdjustmentOrange,SaturationAdjustmentYellow,SaturationAdjustmentGreen,SaturationAdjustmentAqua,SaturationAdjustmentBlue,SaturationAdjustmentPurple,SaturationAdjustmentMagenta,LuminanceAdjustmentRed,LuminanceAdjustmentOrange,LuminanceAdjustmentYellow,LuminanceAdjustmentGreen,LuminanceAdjustmentAqua,LuminanceAdjustmentBlue,LuminanceAdjustmentPurple,LuminanceAdjustmentMagenta,ColorGradeBlending,ColorGradeGlobalHue,ColorGradeGlobalSat,ColorGradeGlobalLum,ColorGradeShadowHue,ColorGradeShadowSat,ColorGradeShadowLum,ColorGradeMidtoneHue,ColorGradeMidtoneSat,ColorGradeMidtoneLum,ColorGradeHighlightHue,ColorGradeHighlightSat,ColorGradeHighlightLum,ShadowTint,RedHue,RedSaturation,GreenHue,GreenSaturation,BlueHue,BlueSaturation
615444,Screenshot 2025-12-15 at 3.00.28 pm.png,,Screenshot 2025-12-15 at 3.00.28 pm.png,2025-12-15T04:00:34,,0.0,,,,,,,2.1,82,-94,-5,-100,-87,-12.0,-12.0,11.0,55,52,,,6.0,,,,,-15.0,,,13.0,,,,,,,,39.0,16.0,14.0,5.0,,,,,50,0,0,0,,,0,0,0,0,,,0,-5.0,22.0,,74.0,,,
401406,DSC04624.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04624.ARW,2025-08-18T13:58:11.051,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1432.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401748,DSC04623.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04623.ARW,2025-08-18T13:58:10.291,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1432.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401532,DSC04622.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04622.ARW,2025-08-18T13:58:09.071,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1432.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401649,DSC04621.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04621.ARW,2025-08-18T13:58:08.491,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1432.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401479,DSC04620.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04620.ARW,2025-08-18T13:58:07.071,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1382.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401881,DSC04619.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04619.ARW,2025-08-18T13:58:06.391,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1432.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401882,DSC04618.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04618.ARW,2025-08-18T13:58:05.811,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1482.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401883,DSC04617.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04617.ARW,2025-08-18T13:58:05.011,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1482.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401484,DSC04616.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04616.ARW,2025-08-18T13:58:04.011,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1482.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401314,DSC04615.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04615.ARW,2025-08-18T13:58:03.051,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1482.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401615,DSC04614.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04614.ARW,2025-08-18T13:58:02.131,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1482.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401552,DSC04613.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04613.ARW,2025-08-18T13:58:01.513,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1482.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401598,DSC04612.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04612.ARW,2025-08-18T13:58:00.871,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1582.0,-12.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401823,DSC04611.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04611.ARW,2025-08-18T13:58:00.291,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1582.0,-12.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401414,DSC04610.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04610.ARW,2025-08-18T13:57:59.611,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1582.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401395,DSC04608.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04608.ARW,2025-08-18T13:57:58.692,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1582.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401432,DSC04607.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04607.ARW,2025-08-18T13:57:58.102,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1582.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401840,DSC04606.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04606.ARW,2025-08-18T13:57:57.907,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1582.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401827,DSC04605.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04605.ARW,2025-08-18T13:57:57.712,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1582.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401665,DSC04604.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04604.ARW,2025-08-18T13:57:57.516,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1582.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401327,DSC04603.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04603.ARW,2025-08-18T13:57:57.321,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1582.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401368,DSC04602.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04602.ARW,2025-08-18T13:57:57.126,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1582.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401391,DSC04601.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04601.ARW,2025-08-18T13:57:56.931,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1582.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401725,DSC04600.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04600.ARW,2025-08-18T13:57:56.736,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1582.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401540,DSC04599.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04599.ARW,2025-08-18T13:57:56.541,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1582.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401760,DSC04598.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04598.ARW,2025-08-18T13:57:56.346,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1582.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401305,DSC04597.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04597.ARW,2025-08-18T13:57:56.151,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1582.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401538,DSC04596.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04596.ARW,2025-08-18T13:57:55.696,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1532.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401838,DSC04593.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04593.ARW,2025-08-18T13:57:55.111,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1532.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401804,DSC04592.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04592.ARW,2025-08-18T13:57:54.681,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1532.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401338,DSC04591.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04591.ARW,2025-08-18T13:57:54.486,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1532.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401310,DSC04590.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04590.ARW,2025-08-18T13:57:54.291,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1532.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401685,DSC04589.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04589.ARW,2025-08-18T13:57:53.711,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1532.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401777,DSC04587.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04587.ARW,2025-08-18T13:57:51.456,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,28.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1532.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401601,DSC04586.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04586.ARW,2025-08-18T13:57:51.261,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,28.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1532.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401515,DSC04585.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04585.ARW,2025-08-18T13:57:51.066,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,28.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1532.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401388,DSC04584.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04584.ARW,2025-08-18T13:57:50.871,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,28.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1532.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401596,DSC04583.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04583.ARW,2025-08-18T13:57:50.152,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,28.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1532.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401478,DSC04582.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04582.ARW,2025-08-18T13:57:49.511,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,28.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1532.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401863,DSC04581.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04581.ARW,2025-08-18T13:57:48.532,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,28.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1532.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401723,DSC04580.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04580.ARW,2025-08-18T13:57:46.574,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,28.7,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1532.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401890,DSC04579.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04579.ARW,2025-08-18T13:57:44.311,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,27.9,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1482.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401825,DSC04578.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04578.ARW,2025-08-18T13:57:41.752,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,28.0,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1382.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401331,DSC04577.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04577.ARW,2025-08-18T13:57:40.595,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,28.0,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1382.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401891,DSC04576.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04576.ARW,2025-08-18T13:57:39.332,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,28.0,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1382.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401761,DSC04575.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04575.ARW,2025-08-18T13:57:38.191,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,28.0,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1382.0,-11.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401809,DSC04574.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04574.ARW,2025-08-18T13:57:37.331,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,28.0,200.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1382.0,-10.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401494,DSC04573.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04573.ARW,2025-08-18T13:57:34.991,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,40.5,320.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,318.0,-2.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401489,DSC04572.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04572.ARW,2025-08-18T13:57:34.432,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,40.5,250.0,8.643856,0.45,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,368.0,-2.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401824,DSC04571.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04571.ARW,2025-08-18T13:57:32.231,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,40.5,320.0,8.643856,0.65,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,318.0,-3.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401820,DSC04570.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04570.ARW,2025-08-18T13:57:26.707,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,23.2,250.0,8.643856,0.65,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1282.0,-7.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401904,DSC04569.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04569.ARW,2025-08-18T13:57:26.512,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,23.2,250.0,8.643856,0.65,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1282.0,-7.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401896,DSC04568.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04568.ARW,2025-08-18T13:57:25.331,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,23.2,320.0,8.643856,0.65,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1332.0,-8.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401737,DSC04567.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04567.ARW,2025-08-18T13:57:25.136,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,23.2,320.0,8.643856,0.65,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1332.0,-8.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
401624,DSC04566.ARW,2025/2025-08-18/,2025/2025-08-18/DSC04566.ARW,2025-08-18T13:57:24.941,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,23.2,320.0,8.643856,0.65,6,-64,25,-43,-30,-9.0,-9.0,8.0,6,-5,-1332.0,-8.0,,,,,,,,,,-6.0,,,,,,,12.0,14.0,6.0,,,,,,50,0,0,0,,,0,10,13,0,,,0,-3.0,36.0,,35.0,,,
